16911	The Inhabited Island	2008-12-18	"28,14,878,53"	ru	ru	36500000	21834845	115	2.785832	5.3	0	2008	12	5	-14665155
2163	Breakdown	1997-05-02	"18,28,53"	en	en	36000000	50159144	95	9.176339	6.6	0	1997	5	6	14159144
36670	Never Say Never Again	1983-10-07	"12,28,53"	en	"en,fr,ar,es"	36000000	160000000	134	23.380757	5.8	1	1983	10	6	124000000
23048	Hot Tub Time Machine	2010-03-26	"878,35,12"	en	"ru,en"	36000000	64572262	101	33.926473	6	0	2010	3	6	28572262
227735	Dolphin Tale 2	2014-09-12	"10751,18"	en	en	36000000	52424533	107	6.967857	6.7	0	2014	9	6	16424533
2155	Reindeer Games	2000-02-25	53	en	en	42000000	32168970	124	11.470135	5.4	1	2000	2	6	-9831030
8409	A Man Apart	2003-04-04	"28,18"	en	"en,es"	36000000	44350926	109	19.854932	5.8	0	2003	4	6	8350926
222936	Aloha	2015-05-27	"18,35,10749"	en	"ru,en"	37000000	26250020	105	29.652536	5.2	0	2015	5	4	-10749980
31908	Ghosts of Mississippi	1996-12-20	"36,18"	en	en	29635496	83953919	130	8.102925	6.2	1	1996	12	6	54318423
10219	Snow Falling on Cedars	1999-12-22	"1,810,749"	en	"de,ja,en"	29635496	83953919	127	2.79483	6.3	1	1999	12	4	54318423
48171	The Rite	2011-01-28	"18,53,27"	en	"en,it,hu,ru,la,cy"	37000000	96047633	114	11.492474	5.8	0	2011	1	6	59047633
782	Gattaca	1997-09-07	"53,878,964,810,749"	en	"en,eo"	36000000	12532777	106	70.398356	7.5	0	1997	9	1	-23467223
75531	Isn't She Great	2000-01-28	"18,35"	de	en	36000000	3003296	95	1.068453	4.6	0	2000	1	6	-32996704
11802	Space Chimps	2008-07-17	"1,610,751"	en	en	37000000	63800345	81	6.293217	5.2	0	2008	7	5	26800345
9776	Head of State	2003-01-01	35	en	en	29635496	83953919	95	3.457194	5.3	0	2003	1	4	54318423
18785	The Hangover	2009-06-05	35	en	en	35000000	459270619	100	82.21166	7.2	0	2009	6	6	424270619
365222	Ip Man 3	2015-12-19	"28,18,36"	cn	"cn,en,zh,th"	36000000	156844753	105	19.167377	6.5	0	2015	12	7	120844753
817	Austin Powers: The Spy Who Shagged Me	1999-06-08	"12,35,80,878"	en	"de,en"	33000000	310940086	95	18.316151	6.2	0	1999	6	3	277940086
268	Batman	1989-06-23	"14,28"	en	"en,fr"	35000000	411348924	126	44.104469	7	1	1989	6	6	376348924
45054	There Be Dragons	2011-03-25	18	en	en	29635496	83953919	112	6.668679	5.9	0	2011	3	6	54318423
943	Lethal Weapon 3	1992-05-15	"12,28,35,53,80"	en	en	35000000	321731527	118	36.172182	6.4	0	1992	5	6	286731527
22881	The Blind Side	2009-11-20	18	en	en	29000000	309208309	129	25.767395	7.2	1	2009	11	6	280208309
10054	Spy Kids	2001-03-18	"28,35,10751,12"	en	"es,en"	35000000	147934180	88	21.543389	5.5	0	2001	3	1	112934180
51540	Horrible Bosses	2011-07-08	"35,80"	en	en	35000000	117000000	98	50.309843	6.5	0	2011	7	6	82000000
44264	True Grit	2010-12-22	"18,12,37"	en	en	38000000	252276927	110	49.292384	7.2	0	2010	12	4	214276927
350	The Devil Wears Prada	2006-06-30	"35,18,10749"	en	"en,fr"	35000000	326551094	109	83.893257	7	0	2006	6	6	291551094
152	Star Trek: The Motion Picture	1979-12-06	"878,12,9648"	en	en	35000000	139000000	132	24.616634	6.2	1	1979	12	5	104000000
109431	Identity Thief	2013-02-07	"35,80"	en	en	35000000	173965010	111	34.005726	5.6	0	2013	2	5	138965010
1598	Cape Fear	1991-11-15	"80,53"	en	en	35000000	182300000	128	27.714043	7	1	1991	11	6	147300000
8065	21	2008-03-27	"18,80"	en	en	35000000	69823199	123	45.149948	6.5	1	2008	3	5	34823199
271718	Trainwreck	2015-07-17	35	en	en	35000000	140795793	125	72.774941	5.9	1	2015	7	6	105795793
11638	Guess Who	2005-03-25	"3,510,749"	en	"fr,en,pl,pt"	35000000	68915888	105	3.74263	5.5	0	2005	3	6	33915888
409	The English Patient	1996-11-14	"181,074,910,752"	en	"de,it,ar,en"	27000000	231976425	162	29.381878	7	1	1996	11	5	204976425
2118	L.A. Confidential	1997-09-19	"80,18,9648,53"	en	en	35000000	126216940	138	24.860326	7.7	1	1997	9	6	91216940
11459	Sky High	2005-07-29	"12,35,10751"	en	en	35000000	86369815	100	11.041659	5.8	0	2005	7	6	51369815
10806	In & Out	1997-09-10	"3,510,749"	en	en	35000000	83953919	90	11.897925	6.3	0	1997	9	4	48953919
9348	Species	1995-07-07	"878,27,28"	en	en	35000000	113374103	108	23.607071	5.5	0	1995	7	6	78374103
377	A Nightmare on Elm Street	1984-11-14	27	en	en	1800000	25504513	91	38.204158	7.2	0	1984	11	4	23704513
8843	The Cell	2000-08-17	"27,878,53"	en	en	33000000	104155843	107	25.413955	6	0	2000	8	5	71155843
9313	The Man in the Iron Mask	1998-03-12	"28,12,18"	en	en	29635496	83953919	132	28.98027	6.3	1	1998	3	5	54318423
39486	Secretariat	2010-08-20	18	en	en	35000000	60251371	123	9.525037	6.8	1	2010	8	6	25251371
1273	TMNT	2007-03-23	"12,16,35,10751"	en	en	34000000	95608995	90	18.39217	6	0	2007	3	6	61608995
13920	Radio	2003-10-24	18	en	en	32000000	52277485	109	9.254647	6.8	0	2003	10	6	20277485
50544	Friends with Benefits	2011-07-21	"10749,35"	en	en	35000000	150483765	109	40.526587	6.5	0	2011	7	5	115483765
325133	Neighbors 2: Sorority Rising	2016-05-04	35	en	en	35000000	108758521	91	50.179171	5.6	0	2016	5	4	73758521
140823	Saving Mr. Banks	2013-11-16	"35,18,36"	en	en	35000000	112544580	125	31.957947	7.3	1	2013	11	7	77544580
1883	Malcolm X	1992-11-18	"18,36"	en	"ar,en"	34000000	48169908	202	19.822791	7.2	1	1992	11	4	14169908
89492	This Is 40	2012-12-20	35	en	en	35000000	88058786	134	38.429648	5.6	1	2012	12	5	53058786
22949	Old Dogs	2009-11-24	"3,510,751"	en	"en,uk"	35000000	92219310	88	13.707843	5.2	0	2009	11	3	57219310
12437	Underworld: Rise of the Lycans	2009-01-22	"14,28,12,878,53"	en	en	35000000	91353501	92	51.927471	6.2	0	2009	1	5	56353501
2959	License to Wed	2007-07-04	35	en	en	35000000	69307224	91	14.503568	5.2	0	2007	7	4	34307224
9957	The Benchwarmers	2006-04-07	35	en	"en,es"	29635496	83953919	80	6.74556	5.2	0	2006	4	6	54318423
11648	Must Love Dogs	2005-07-21	"3,510,749"	en	"en,hy"	30000000	58405313	98	11.120167	5.8	0	2005	7	5	28405313
9366	Donnie Brasco	1997-02-27	"80,18,53"	en	"ja,en,it"	35000000	41954997	127	40.370442	7.4	1	1997	2	5	6954997
1576	Resident Evil	2002-03-15	"27,28,878"	en	en	33000000	102984862	100	40.715623	6.4	0	2002	3	6	69984862
609	Poltergeist	1982-06-04	27	en	en	10700000	122200000	114	36.230204	7	0	1982	6	6	111500000
5516	The Ladykillers	2004-03-25	"35,80,53"	en	"en,vi"	29635496	83953919	104	23.666229	6	0	2004	3	5	54318423
13051	Max Payne	2008-10-15	28	en	"en,ru,es"	35000000	85416905	100	25.903237	5.2	0	2008	10	4	50416905
49530	In Time	2011-10-27	"28,53,878"	en	en	40000000	173930596	109	60.231382	6.7	0	2011	10	5	133930596
34806	The Back-Up Plan	2010-04-23	"3,510,749"	en	en	35000000	77477008	106	18.38292	5.7	0	2010	4	6	42477008
49022	Something Borrowed	2011-05-05	"35,18,10749"	en	en	35000000	59901913	112	14.029012	5.9	0	2011	5	5	24901913
11469	Black Knight	2001-11-21	"12,35,14"	en	en	29635496	83953919	95	15.913783	5.1	0	2001	11	4	54318423
23479	The Bad News Bears	1976-04-07	"3,510,751"	en	"en,es"	35000000	35323292	102	6.889633	6.9	0	1976	4	4	323292
11667	Street Fighter	1994-12-22	"28,12,53"	en	"en,ja"	35000000	99423521	102	19.286099	4.1	0	1994	12	5	64423521
423	The Pianist	2002-09-24	"1,810,752"	en	"en,de,ru"	35000000	120072577	150	50.587541	8	1	2002	9	3	85072577
2447	The Nativity Story	2006-12-01	"18,36"	en	"en,pt"	35000000	83953919	101	3.721272	6.4	0	2006	12	6	48953919
10066	House of Wax	2005-04-30	27	en	"en,ru"	40000000	68766121	113	17.157738	5.5	0	2005	4	7	28766121
2288	Closer	2004-12-01	"1,810,749"	en	en	27000000	115505027	104	22.636908	6.7	0	2004	12	4	88505027
88794	J. Edgar	2011-11-09	"18,80,36"	en	en	35000000	84606030	137	28.069419	6	1	2011	11	4	49606030
13515	Mirrors	2008-08-15	"27,9648,53"	en	en	35000000	72436439	110	19.774543	6	0	2008	8	6	37436439
11979	Queen of the Damned	2002-02-10	"18,14,27"	en	en	35000000	45479110	101	11.644243	5.4	0	2002	2	1	10479110
169	Predator 2	1990-11-20	"878,28,53"	en	en	35000000	57120318	108	27.934978	5.9	0	1990	11	3	22120318
8090	Untraceable	2008-01-22	18	en	en	35000000	32483410	101	12.677505	5.9	0	2008	1	3	-2516590
11622	Blast from the Past	1999-02-12	"3,510,749"	en	"la,en,fr,de"	35000000	40263020	112	8.737058	6.3	0	1999	2	6	5263020
3604	Flash Gordon	1980-09-01	878	en	en	35000000	27107960	111	12.343507	6.1	0	1980	9	2	-7892040
9541	Jersey Girl	2004-03-25	"3,510,749"	en	en	35000000	36098382	102	14.699342	5.8	0	2004	3	5	1098382
94348	Alex Cross	2012-10-18	"28,53,80,9648"	en	"en,de"	45000000	30353232	101	14.513243	5.1	0	2012	10	5	-14646768
8197	Midnight in the Garden of Good and Evil	1997-11-21	"80,18,9648,53"	en	en	35000000	25105255	155	5.525544	6.3	1	1997	11	6	-9894745
336004	Heist	2015-11-13	"80,28,53"	en	en	8900000	4100000	93	15.079993	5.6	0	2015	11	6	-4800000
35019	Nanny McPhee and the Big Bang	2010-03-26	"35,14"	en	en	35000000	93246388	109	23.835055	6	0	2010	3	6	58246388
10410	Hoffa	1992-12-25	"80,36"	en	"en,it,la"	35000000	83953919	140	5.926966	6.1	1	1992	12	6	48953919
8836	The X Files: I Want to Believe	2008-07-24	"18,9648,878,53"	en	en	30000000	68369434	104	25.454549	5.5	0	2008	7	5	38369434
14442	Ella Enchanted	2004-04-09	"10751,14,35"	en	en	31000000	27388767	96	22.71592	5.9	0	2004	4	6	-3611233
321741	Concussion	2015-11-12	18	en	en	35000000	50363790	123	35.120736	7	1	2015	11	5	15363790
59965	Abduction	2011-09-22	"53,28,9648"	en	en	35000000	82087155	106	19.893646	5.6	0	2011	9	5	47087155
14175	Valiant	2005-03-25	"16,10751,12"	en	en	35000000	19478106	76	14.051852	5.2	0	2005	3	6	-15521894
11004	Wonder Boys	2000-02-22	"35,18"	en	en	35000000	83953919	111	9.011729	6.9	0	2000	2	3	48953919
11918	Superhero Movie	2008-03-27	"28,35,878"	en	en	35000000	25871834	85	19.088655	4.9	0	2008	3	5	-9128166
98357	Broken City	2013-01-18	"53,80,18"	en	en	56000000	19701164	109	29.490057	5.7	0	2013	1	6	-36298836
10012	Cursed	2005-02-25	"27,35"	en	en	35000000	19294901	97	11.195593	5.1	0	2005	2	6	-15705099
49526	Premium Rush	2012-08-24	"80,28,53"	en	"zh,en"	35000000	31083599	91	17.709888	6.2	0	2012	8	6	-3916401
268920	Hot Pursuit	2015-05-08	"28,35,80"	en	"es,en"	35000000	51680201	87	18.262017	5.4	0	2015	5	6	16680201
9093	The Four Feathers	2002-09-08	"10752,12,18,10749"	en	en	35000000	29882645	132	10.10364	6.5	1	2002	9	1	-5117355
119283	Parker	2013-01-23	"28,80"	en	en	35000000	46216641	118	28.670477	5.7	0	2013	1	4	11216641
11823	Wimbledon	2004-09-13	"3,510,749"	en	en	31000000	41512007	98	16.736734	6	0	2004	9	2	10512007
35169	Furry Vengeance	2010-04-02	35	en	en	35000000	39340177	92	13.668633	4.6	0	2010	4	6	4340177
118957	Bait	2012-09-05	"28,27,53"	en	en	30000000	83953919	93	9.780588	5.3	0	2012	9	4	53953919
849	Krull	1983-07-29	"14,28,12"	en	en	27000000	16519460	117	9.904881	5.8	0	1983	7	6	-10480540
4515	Lions for Lambs	2007-10-22	"28,12,18,36"	en	en	35000000	63215872	92	9.789027	6	0	2007	10	2	28215872
18886	Flight of the Intruder	1991-01-18	"28,12,18,53"	en	en	35000000	83953919	115	6.81729	5.7	0	1991	1	6	48953919
6575	Walk Hard: The Dewey Cox Story	2007-12-21	"3,510,402"	en	en	35000000	18317151	96	10.73522	6.6	0	2007	12	6	-16682849
6440	The Shipping News	2001-12-18	"1,810,749"	en	en	29635496	83953919	111	11.1399	6.4	0	2001	12	3	54318423
13496	American Outlaws	2001-08-17	"28,37"	en	en	35000000	13678913	94	6.727949	5.7	0	2001	8	6	-21321087
18320	The Young Victoria	2009-03-04	"18,36,10749"	en	"en,hu"	35000000	27409889	105	16.343317	7	0	2009	3	4	-7590111
22787	Whiteout	2009-09-09	"28,80,9648,53"	en	"en,ru"	40000000	12206028	101	14.818718	5.3	0	2009	9	4	-27793972
8967	The Tree of Life	2011-05-18	"18,14"	en	en	32000000	54674226	139	43.862456	6.5	1	2011	5	4	22674226
37498	Knock Off	1998-09-04	"28,12,53"	en	"en,it"	33000000	83953919	91	2.706207	4.7	0	1998	9	6	50953919
144336	Sabotage	2014-03-28	"28,18,53,80"	en	en	35000000	17508518	110	27.903999	5.5	0	2014	3	6	-17491482
9616	The Order	2003-09-05	"18,14,27,9648,10749,53"	en	en	35000000	11560806	102	3.746806	4.8	0	2003	9	6	-23439194
13056	Punisher: War Zone	2008-12-05	"28,80"	en	"ru,en"	20500000	10089373	102	17.112498	5.6	0	2008	12	6	-10410627
14113	Zoom	2006-08-11	"10751,14,35"	en	en	35000000	12506188	83	10.304172	4.9	0	2006	8	6	-22493812
285783	The Walk	2015-09-30	"12,18,53"	en	"fr,en"	35000000	61181942	123	37.335721	6.9	1	2015	9	4	26181942
49478	Warriors of Virtue	1997-05-02	"14,10751,28"	en	"en,zh"	29635496	83953919	103	0.912395	4.7	0	1997	5	6	54318423
9726	A Good Year	2006-09-09	"35,18,10749"	en	"en,fr,ru"	35000000	42064105	118	16.782471	6.5	0	2006	9	7	7064105
20763	Radio Flyer	1992-02-21	18	en	en	35000000	4651977	114	3.503408	6.6	0	1992	2	6	-30348023
9702	Bound by Honor	1993-02-05	"28,80,18,53"	en	en	35000000	83953919	180	9.122828	7.7	1	1993	2	6	48953919
9311	Smilla's Sense of Snow	1997-02-13	"28,80,18,9648,53"	en	"en,iu"	35000000	83953919	121	5.419181	6.6	1	1997	2	5	48953919
9280	Femme Fatale	2002-11-06	"53,80,10749"	en	"en,fr,es"	35000000	16838910	114	9.07278	6.2	0	2002	11	4	-18161090
26843	Lion of the Desert	1981-04-17	"28,36,10752"	en	"en,fr,es"	35000000	83953919	173	2.864979	7.4	1	1981	4	6	48953919
11876	The Horseman on the Roof	1995-09-20	"10752,12,18,10749"	en	"fr,it"	35000000	15000000	135	2.877488	6.7	1	1995	9	4	-20000000
22267	Ride with the Devil	1999-11-24	"18,10752,10749,37"	en	en	38000000	635096	138	5.516207	6.6	1	1999	11	4	-37364904
45958	Biutiful	2010-10-20	18	es	"cn,zh,es,wo"	29635496	25147786	148	13.930763	7	1	2010	10	4	-4487710
1969	Bandidas	2006-01-18	"28,35,37,80"	es	"en,es"	35000000	10496317	93	20.27704	5.8	0	2006	1	4	-24503683
310706	Black Water Transit	2009-05-13	"18,80"	en	en	29635496	83953919	100	0.126738	0	0	2009	5	4	54318423
198663	The Maze Runner	2014-09-10	"28,9648,878,53"	en	en	34000000	348319861	113	131.815575	7	0	2014	9	4	314319861
239573	Unfinished Business	2015-03-05	35	en	en	35000000	14431253	91	16.832312	5	0	2015	3	5	-20568747
10436	The Age of Innocence	1993-09-17	"1,810,749"	en	"en,it"	34000000	32255440	139	9.133747	7	1	1993	9	6	-1744560
1381	The Fountain	2006-09-06	"18,12,878,10749"	en	en	35000000	15304890	96	24.606012	6.8	0	2006	9	4	-19695110
2162	Chill Factor	1999-09-01	"28,35,53"	en	en	70000000	11263966	101	3.276912	5.3	0	1999	9	4	-58736034
127493	Stolen	2012-05-17	"28,80,18,53"	en	"sv,en"	35000000	2106557	96	16.830184	5.1	0	2012	5	5	-32893443
12429	Ponyo	2008-07-19	"1,610,751"	ja	ja	41677699	187479518	100	39.58676	7.5	0	2008	7	7	145801819
228205	The Longest Ride	2015-04-09	"1,810,749"	en	en	34000000	63013281	128	41.946523	7.3	1	2015	4	5	29013281
2900	The Astronaut's Wife	1999-08-26	"18,878,53"	en	en	75000000	19598588	109	20.697556	5.4	0	1999	8	5	-55401412
21311	I Dreamed of Africa	2000-05-05	"10749,18,12"	en	en	34000000	83953919	114	1.656695	5.3	0	2000	5	6	49953919
77875	Playing for Keeps	2012-11-29	"3,510,749"	en	en	35000000	83953919	106	17.932561	5.4	0	2012	11	5	48953919
192136	Mandela: Long Walk to Freedom	2013-12-06	"18,36"	en	"en,af,xh"	35000000	27330000	141	15.50957	6.5	1	2013	12	6	-7670000
18254	Reds	1981-12-25	"18,36"	en	"de,fi,fr,ru,en"	32000000	40382659	195	4.602185	7.1	1	1981	12	6	8382659
881	A Few Good Men	1992-12-11	18	en	en	40000000	243240178	138	40.379966	7.1	1	1992	12	6	203240178
10877	Exit Wounds	2001-03-13	"28,80,53"	en	it	50000000	79958599	101	12.601306	5.3	0	2001	3	3	29958599
9600	Big Momma's House	2000-05-31	"80,35"	en	en	30000000	173959438	98	24.389194	5.6	0	2000	5	4	143959438
202575	Thunder and the House of Magic	2013-12-24	"10751,14,16,12"	en	"de,fr,en"	34000000	83953919	85	12.867326	6.3	0	2013	12	3	49953919
71469	The Darkest Hour	2011-12-22	"27,28,53,878"	en	en	30000000	64626786	89	23.328823	4.8	0	2011	12	5	34626786
85446	Step Up Revolution	2012-07-26	"10402,18,10749"	en	en	33000000	140470746	99	29.775441	6.7	0	2012	7	5	107470746
326	Snakes on a Plane	2006-08-06	"28,80,27,53"	en	"en,th"	33000000	62022014	105	19.642328	5.1	0	2006	8	1	29022014
10685	The Watcher	2000-09-08	"9648,53"	en	"vi,en"	33000000	83953919	96	7.339908	4.9	0	2000	9	6	50953919
7220	The Punisher	2004-04-15	"28,80,18"	en	en	33000000	54700105	124	35.099611	6.1	1	2004	4	5	21700105
9763	Goal!: The Dream Begins	2005-06-06	18	en	"en,es"	30000000	27610873	118	16.541791	6.6	0	2005	6	2	-2389127
72387	Safe	2012-04-16	"28,80,53"	en	"en,zh,ru"	30000000	40346186	94	31.92695	6.3	0	2012	4	2	10346186
12596	Pushing Tin	1999-04-23	"35,18"	en	en	33000000	83953919	124	9.060642	5.7	1	1999	4	6	50953919
1892	Return of the Jedi	1983-05-23	"12,28,878"	en	en	32350000	572700000	135	46.509071	7.9	1	1983	5	2	540350000
13460	Doomsday	2008-03-14	"28,53,878"	en	en	30000000	22211426	108	21.538222	5.8	0	2008	3	6	-7788574
8055	The Reader	2008-12-10	"1,810,749"	en	"en,de,el,la"	32000000	113019290	124	33.923786	7.2	1	2008	12	4	81019290
50647	Wanderlust	2012-02-23	35	en	en	35000000	24159934	98	20.908494	5.3	0	2012	2	5	-10840066
10719	Elf	2003-10-09	"35,10751,14"	en	en	32000000	173398518	97	16.901954	6.4	0	2003	10	5	141398518
9294	Phenomenon	1996-07-05	"18,14,10749,878"	en	en	32000000	152036382	123	15.039407	6.2	1	1996	7	6	120036382
11888	Snow Dogs	2002-01-18	"12,35,10751"	en	en	33000000	83953919	99	13.655735	5.3	0	2002	1	6	50953919
9647	Scrooged	1988-11-22	"14,35,18"	en	en	29635496	60328000	101	21.620317	6.7	0	1988	11	3	30692504
9353	Nacho Libre	2006-06-16	"3,510,751"	en	"es,en"	32000000	80197993	92	14.642055	5.6	0	2006	6	6	48197993
55721	Bridesmaids	2011-04-28	"3,510,749"	en	en	32500000	288383523	125	17.107065	6.5	1	2011	4	5	255883523
109414	This Is the End	2013-06-12	"28,35"	en	en	32000000	126041322	107	38.21708	6.3	0	2013	6	4	94041322
10307	Stigmata	1999-09-10	27	en	"en,it,pt"	29000000	50041732	103	14.993169	6	0	1999	9	6	21041732
11978	Men of Honor	2000-09-13	18	en	en	32000000	48814909	129	24.147269	7	1	2000	9	4	16814909
22907	Takers	2010-08-26	"28,80,18,53"	en	en	32000000	69055695	107	18.47242	6	0	2010	8	5	37055695
87567	The Big Wedding	2013-04-25	35	en	"en,es,la"	35000000	21819348	90	18.84332	5.7	0	2013	4	5	-13180652
38322	"Big Mommas: Like Father, Like Son"	2011-02-16	"80,35,28"	en	en	32000000	83615414	107	15.901137	5.3	0	2011	2	4	51615414
45612	Source Code	2011-03-30	"538,789,648"	en	en	32000000	147332697	93	59.19888	7.1	0	2011	3	4	115332697
7305	Alive	1993-01-15	"28,12,18,53"	en	"en,pt"	32000000	36733909	120	14.48851	6.7	1	1993	1	6	4733909
3594	The Number 23	2007-02-23	"53,18,9648"	en	en	30000000	77566815	101	23.197408	6.3	0	2007	2	6	47566815
157841	The Young and Prodigious T.S. Spivet	2013-10-16	"12,18,10751"	en	en	33000000	9494789	105	10.651202	6.7	0	2013	10	4	-23505211
11519	1941	1979-12-13	"28,35"	en	"en,de,ja"	35000000	31755742	113	10.032626	5.6	0	1979	12	5	-3244258
12920	Dreamer: Inspired By a True Story	2005-09-10	"1,810,751"	en	en	29635496	83953919	106	6.048743	6.3	0	2005	9	7	54318423
59	A History of Violence	2005-09-23	"18,53,80"	en	en	32000000	60740827	96	34.628738	6.9	0	2005	9	6	28740827
9335	Transporter 2	2005-08-02	"28,53,80"	en	"en,fr,it"	32000000	85167639	87	47.5612	6.2	0	2005	8	3	53167639
12106	The Quick and the Dead	1995-02-09	"28,37"	en	en	32000000	18552460	107	16.473355	6.3	0	1995	2	5	-13447540
11141	Laws of Attraction	2004-04-04	"28,35,10749,53"	en	en	28000000	30016165	90	6.201404	5.6	0	2004	4	1	2016165
8649	Bringing Out the Dead	1999-10-22	18	en	en	32000000	83953919	121	15.560918	6.6	1	1999	10	6	51953919
31867	Repo Men	2010-03-18	"28,878,53,80"	en	en	32000000	18409891	111	25.799697	6.2	0	2010	3	5	-13590109
10253	Dragon Wars: D-War	2007-02-08	"14,18,27,28,53,878"	ko	"en,ko"	70000000	53587404	90	4.822033	4	0	2007	2	5	-16412596
3587	Bogus	1996-09-06	"14,35,10751"	en	en	32000000	83953919	110	3.379454	5.4	0	1996	9	6	51953919
124459	The Incredible Burt Wonderstone	2013-03-14	35	en	en	30000000	27437881	100	26.9385	5.3	0	2013	3	5	-2562119
24662	Cats Don't Dance	1997-03-26	"16,35,10751,10402"	en	"en,de"	32000000	3566637	75	4.098444	7.1	0	1997	3	4	-28433363
32274	Cradle Will Rock	1999-12-10	18	en	en	29635496	83953919	132	4.901553	7.2	1	1999	12	6	54318423
182	The Good German	2006-12-08	"10752,80,18,9648,10749,53"	en	"en,de,zh,ru"	32000000	5914908	108	5.347936	5.9	0	2006	12	6	-26085092
5494	George and the Dragon	2004-03-28	12	en	en	32000000	83953919	93	4.120549	5	0	2004	3	1	51953919
28	Apocalypse Now	1979-08-15	"1,810,752"	en	"km,en,fr,vi"	31500000	89460381	153	49.973462	8	1	1979	8	4	57960381
38073	Going the Distance	2010-09-01	"35,18,10749"	en	en	32000000	42045846	102	13.611544	6	0	2010	9	4	10045846
2054	Mr. Holland's Opus	1995-12-29	"10402,18,10751"	en	en	29635496	106269971	137	6.775294	6.9	1	1995	12	6	76634475
302156	Criminal	2016-04-14	28	en	en	31500000	14708696	113	27.891012	5.7	0	2016	4	5	-16791304
606	Out of Africa	1985-12-20	18	en	"en,sw"	31000000	128499205	161	13.864975	7	1	1985	12	6	97499205
87502	Flight	2012-11-02	18	en	en	31000000	161772375	138	42.213765	6.5	1	2012	11	6	130772375
698	Moonraker	1979-06-26	"28,12,53,878"	en	"en,it"	34000000	210308099	126	29.887404	5.9	1	1979	6	3	176308099
120467	The Grand Budapest Hotel	2014-02-26	"35,18"	en	"en,fr"	30000000	174600318	99	74.417456	8	0	2014	2	4	144600318
11313	Hearts in Atlantis	2001-09-07	"189,648"	en	en	31000000	24185781	101	7.06762	6.4	0	2001	9	6	-6814219
6488	Arachnophobia	1990-08-09	"35,27"	en	"en,es"	31000000	53208180	103	15.895661	6.2	0	1990	8	5	22208180
10559	Frequency	2000-04-28	"80,18,878,53"	en	en	31000000	68106245	118	19.258041	7	0	2000	4	6	37106245
296099	Vacation	2015-07-28	35	en	en	31000000	104384188	99	47.753598	6.2	0	2015	7	3	73384188
8012	Get Shorty	1995-10-20	"35,53,80"	en	en	30250000	115101622	105	15.585138	6.4	0	1995	10	6	84851622
1574	Chicago	2002-12-26	"28,35,80,18,10402"	en	"hu,en"	45000000	306776732	113	32.217425	6.9	0	2002	12	5	261776732
9032	Big Daddy	1999-06-25	"35,18"	en	"en,it"	34200000	234801895	93	34.86859	6.1	0	1999	6	6	200601895
2770	American Pie 2	2001-08-10	"3,510,749"	en	en	30000000	287553595	108	36.432598	6	0	2001	8	6	257553595
862	Toy Story	1995-10-30	"16,35,10751"	en	en	30000000	373554033	81	73.640445	7.7	0	1995	10	2	343554033
1637	Speed	1994-06-09	"28,12,80"	en	en	30000000	350448145	116	49.526736	6.8	0	1994	6	5	320448145
72570	The Vow	2012-02-05	"1,810,749"	en	en	30000000	196114570	104	26.780961	7	0	2012	2	1	166114570
27569	Extraordinary Measures	2010-01-21	18	en	en	31000000	15134293	105	6.487344	6	0	2010	1	5	-15865707
10637	Remember the Titans	2000-09-29	18	en	en	30000000	136706683	113	25.996219	7.4	0	2000	9	6	106706683
1669	The Hunt for Red October	1990-03-02	"28,12,53"	en	"en,ru"	30000000	199200000	134	46.212155	7.2	1	1990	3	6	169200000
132363	The Butler	2013-08-16	18	en	en	25000000	115922175	132	32.105328	7.2	1	2013	8	6	90922175
9472	DodgeBall: A True Underdog Story	2004-06-18	35	en	"en,de"	20000000	167722310	92	41.156217	6.2	0	2004	6	6	147722310
2907	The Addams Family	1991-11-22	"27,35,14"	en	en	30000000	191502426	99	37.179547	6.7	0	1991	11	6	161502426
9273	Ace Ventura: When Nature Calls	1995-11-10	"80,35,12"	en	en	30000000	212385533	90	34.391792	6.1	0	1995	11	6	182385533
9880	The Princess Diaries	2001-08-03	"351,075,110,749"	en	en	37000000	165335153	115	40.176265	6.5	0	2001	8	6	128335153
2925	The First Wives Club	1996-09-20	35	en	en	26000000	116400000	102	10.704596	6.5	0	1996	9	6	90400000
807	Se7en	1995-09-22	"80,9648,53"	en	en	33000000	327311859	127	79.579532	8.1	1	1995	9	6	294311859
17654	District 9	2009-08-05	878	en	"af,ny,st,xh,zu,en"	30000000	210819611	112	63.13678	7.3	0	2009	8	4	180819611
11836	The SpongeBob SquarePants Movie	2004-11-14	"16,35,10751"	en	en	30000000	140161792	87	27.870755	6.7	0	2004	11	1	110161792
322	Mystic River	2003-10-07	"53,80,18,9648"	en	en	25000000	156822020	138	31.242999	7.6	1	2003	10	3	131822020
70	Million Dollar Baby	2004-12-15	18	en	"en,ga"	30000000	216763646	132	70.456012	7.7	1	2004	12	4	186763646
9535	Analyze This	1999-03-05	"35,80"	en	en	80000000	176885658	103	29.415229	6.4	0	1999	3	6	96885658
11036	The Notebook	2004-06-25	"10749,18"	en	en	29000000	115603229	123	55.109138	7.7	1	2004	6	6	86603229
6557	27 Dresses	2008-01-10	"3,510,749"	en	en	30000000	160259319	111	30.695228	6.1	0	2008	1	5	130259319
18126	Hannah Montana: The Movie	2009-04-10	"35,18,10751,10402,10749"	en	en	35000000	155545279	102	13.788422	6	0	2009	4	6	120545279
