193	Star Trek: Generations	11/17/94	"878,28,12,53"	en	en	38000000	120000000	118	14.779041	6.4	0	1994	November	Thu	82000000
44865	The Grandmaster	1/8/13	"28,18,36"	zh	"cn,ja,zh"	3860000	64076736	130	19.947265	6.3	1	2013	January	Tue	60216736
55787	Water for Elephants	3/15/11	"1,810,749"	en	"en,pl"	38000000	114156230	120	16.801218	6.7	1	2011	March	Tue	76156230
257932	Dragon Nest: Warriors' Dawn	5/20/14	"12,10751,14,16"	zh	"cn,en,zh,ru"	40000000	83953919	88	5.057695	6.8	0	2014	May	Tue	43953919
10400	The Hurricane	9/17/99	18	en	en	50000000	73956241	146	20.825781	7.2	1	1999	September	Fri	23956241
1957	Enough	5/24/02	"18,53"	en	en	38000000	51801187	114	11.500783	6.2	0	2002	May	Fri	13801187
10833	Heartbreakers	3/23/01	"80,35,10749"	en	"en,ru"	35000000	83953919	123	13.932203	5.7	1	2001	March	Fri	48953919
256961	Paul Blart: Mall Cop 2	4/16/15	"28,35,10751"	en	en	38000000	107597242	94	41.258487	5	0	2015	April	Thu	69597242
5852	Angel Eyes	5/15/01	"18,10749,53"	en	en	53000000	29700000	102	6.454634	5.6	0	2001	May	Tue	-23300000
12312	Joe Somebody	12/21/01	35	en	en	38000000	83953919	99	5.257009	5.5	0	2001	December	Fri	45953919
622	The Ninth Gate	8/24/99	"27,9648,53"	en	"en,fr,la,pl,pt,es"	38000000	58401898	133	30.359164	6.3	1	1999	August	Tue	20401898
11306	Extreme Measures	9/27/96	"18,53"	en	en	38000000	17380126	118	3.426555	5.7	0	1996	September	Fri	-20619874
12508	Rock Star	9/4/01	"10402,18,35"	en	en	57000000	16991902	105	11.60815	6	0	2001	September	Tue	-40008098
25793	Precious	11/6/09	18	en	"en,it"	10000000	47536959	110	18.664624	6.9	0	2009	November	Fri	37536959
10534	White Squall	2/2/96	"28,18"	en	"da,en,fr,de"	38000000	10300000	129	10.047579	6.3	1	1996	February	Fri	-27700000
1091	The Thing	6/25/82	"279,648,878"	en	"en,no"	15000000	19629760	109	52.731379	7.8	0	1982	June	Fri	4629760
87421	Riddick	9/2/13	"878,28,53"	en	en	38000000	98337295	119	46.630062	6.2	0	2013	September	Mon	60337295
10871	Switchback	10/31/97	"28,12,9648,53"	en	en	37000000	6482195	118	4.131546	5.8	0	1997	October	Fri	-30517805
13503	Texas Rangers	11/30/01	"28,37"	en	en	29635496	83953919	110	5.641978	5.4	0	2001	November	Fri	54318423
13600	City of Ember	10/7/08	"12,10751,14"	en	en	55000000	17869048	90	23.465539	6.2	0	2008	October	Tue	-37130952
68722	The Master	9/7/12	18	en	en	32000000	28258060	137	25.682509	7	1	2012	September	Fri	-3741940
14324	Virgin Territory	12/17/07	"12,28,35,10749"	en	"en,ru"	38000000	5410749	93	6.760922	4.3	0	2007	December	Mon	-32589251
14325	The Express	10/10/08	18	en	en	40000000	9793496	130	3.87823	7.1	1	2008	October	Fri	-30206504
299687	The 5th Wave	1/14/16	"12,878"	en	en	38000000	109906372	112	57.889964	5.6	0	2016	January	Thu	71906372
312221	Creed	11/25/15	18	en	en	37000000	173567581	133	57.773583	7.3	1	2015	November	Wed	136567581
23168	The Town	9/15/10	"80,18,53"	en	en	37000000	154026136	125	24.218358	7	1	2010	September	Wed	117026136
76494	What to Expect When You're Expecting	5/17/12	"10749,35,18"	en	en	40000000	79700000	110	27.009723	5.8	0	2012	May	Thu	39700000
4944	Burn After Reading	9/5/08	"35,18"	en	en	37000000	163720069	96	31.941347	6.5	0	2008	September	Fri	126720069
10488	Nim's Island	4/3/08	"12,35,10751,14"	en	en	37000000	100076342	96	14.353279	5.6	0	2008	April	Thu	63076342
96721	Rush	9/2/13	"18,28"	en	"en,de,it,fr"	38000000	90247624	123	33.003828	7.7	1	2013	September	Mon	52247624
334	Magnolia	12/8/99	18	en	"en,fr,de"	37000000	48451803	188	30.993736	7.5	1	1999	December	Wed	11451803
23742	Cop Out	2/26/10	"28,35,80"	en	"en,es"	30000000	55583804	107	25.825771	5.3	0	2010	February	Fri	25583804
259694	How to Be Single	1/21/16	"3,510,749"	en	en	38000000	112343513	110	46.078371	5.9	0	2016	January	Thu	74343513
62837	Dolphin Tale	9/23/11	"1,810,751"	en	en	37000000	95404397	113	6.63839	6.7	0	2011	September	Fri	58404397
8966	Twilight	11/20/08	"12,14,18,10749"	en	en	37000000	392616625	122	127.084938	5.8	1	2008	November	Thu	355616625
8470	John Q	2/15/02	"18,53,80"	en	"en,es"	36000000	102244770	116	27.465433	7	0	2002	February	Fri	66244770
11001	Blue Streak	9/17/99	"28,35,80"	en	en	65000000	117758500	93	16.865782	6.1	0	1999	September	Fri	52758500
138832	We're the Millers	8/7/13	"35,80"	en	en	37000000	269994119	110	100.348805	6.8	0	2013	August	Wed	232994119
16911	The Inhabited Island	12/18/08	"28,14,878,53"	ru	ru	36500000	21834845	115	2.785832	5.3	0	2008	December	Thu	-14665155
2163	Breakdown	5/2/97	"18,28,53"	en	en	36000000	50159144	95	9.176339	6.6	0	1997	May	Fri	14159144
36670	Never Say Never Again	10/7/83	"12,28,53"	en	"en,fr,ar,es"	36000000	160000000	134	23.380757	5.8	1	1983	October	Fri	124000000
23048	Hot Tub Time Machine	3/26/10	"878,35,12"	en	"ru,en"	36000000	64572262	101	33.926473	6	0	2010	March	Fri	28572262
227735	Dolphin Tale 2	9/12/14	"10751,18"	en	en	36000000	52424533	107	6.967857	6.7	0	2014	September	Fri	16424533
2155	Reindeer Games	2/25/00	53	en	en	42000000	32168970	124	11.470135	5.4	1	2000	February	Fri	-9831030
8409	A Man Apart	4/4/03	"28,18"	en	"en,es"	36000000	44350926	109	19.854932	5.8	0	2003	April	Fri	8350926
222936	Aloha	5/27/15	"18,35,10749"	en	"ru,en"	37000000	26250020	105	29.652536	5.2	0	2015	May	Wed	-10749980
31908	Ghosts of Mississippi	12/20/96	"36,18"	en	en	29635496	83953919	130	8.102925	6.2	1	1996	December	Fri	54318423
10219	Snow Falling on Cedars	12/22/99	"1,810,749"	en	"de,ja,en"	29635496	83953919	127	2.79483	6.3	1	1999	December	Wed	54318423
48171	The Rite	1/28/11	"18,53,27"	en	"en,it,hu,ru,la,cy"	37000000	96047633	114	11.492474	5.8	0	2011	January	Fri	59047633
782	Gattaca	9/7/97	"53,878,964,810,749"	en	"en,eo"	36000000	12532777	106	70.398356	7.5	0	1997	September	Sun	-23467223
75531	Isn't She Great	1/28/00	"18,35"	de	en	36000000	3003296	95	1.068453	4.6	0	2000	January	Fri	-32996704
11802	Space Chimps	7/17/08	"1,610,751"	en	en	37000000	63800345	81	6.293217	5.2	0	2008	July	Thu	26800345
9776	Head of State	1/1/03	35	en	en	29635496	83953919	95	3.457194	5.3	0	2003	January	Wed	54318423
18785	The Hangover	6/5/09	35	en	en	35000000	459270619	100	82.21166	7.2	0	2009	June	Fri	424270619
365222	Ip Man 3	12/19/15	"28,18,36"	cn	"cn,en,zh,th"	36000000	156844753	105	19.167377	6.5	0	2015	December	Sat	120844753
817	Austin Powers: The Spy Who Shagged Me	6/8/99	"12,35,80,878"	en	"de,en"	33000000	310940086	95	18.316151	6.2	0	1999	June	Tue	277940086
268	Batman	6/23/89	"14,28"	en	"en,fr"	35000000	411348924	126	44.104469	7	1	1989	June	Fri	376348924
45054	There Be Dragons	3/25/11	18	en	en	29635496	83953919	112	6.668679	5.9	0	2011	March	Fri	54318423
943	Lethal Weapon 3	5/15/92	"12,28,35,53,80"	en	en	35000000	321731527	118	36.172182	6.4	0	1992	May	Fri	286731527
22881	The Blind Side	11/20/09	18	en	en	29000000	309208309	129	25.767395	7.2	1	2009	November	Fri	280208309
10054	Spy Kids	3/18/01	"28,35,10751,12"	en	"es,en"	35000000	147934180	88	21.543389	5.5	0	2001	March	Sun	112934180
51540	Horrible Bosses	7/8/11	"35,80"	en	en	35000000	117000000	98	50.309843	6.5	0	2011	July	Fri	82000000
44264	True Grit	12/22/10	"18,12,37"	en	en	38000000	252276927	110	49.292384	7.2	0	2010	December	Wed	214276927
350	The Devil Wears Prada	6/30/06	"35,18,10749"	en	"en,fr"	35000000	326551094	109	83.893257	7	0	2006	June	Fri	291551094
152	Star Trek: The Motion Picture	12/6/79	"878,12,9648"	en	en	35000000	139000000	132	24.616634	6.2	1	1979	December	Thu	104000000
109431	Identity Thief	2/7/13	"35,80"	en	en	35000000	173965010	111	34.005726	5.6	0	2013	February	Thu	138965010
1598	Cape Fear	11/15/91	"80,53"	en	en	35000000	182300000	128	27.714043	7	1	1991	November	Fri	147300000
8065	21	3/27/08	"18,80"	en	en	35000000	69823199	123	45.149948	6.5	1	2008	March	Thu	34823199
271718	Trainwreck	7/17/15	35	en	en	35000000	140795793	125	72.774941	5.9	1	2015	July	Fri	105795793
11638	Guess Who	3/25/05	"3,510,749"	en	"fr,en,pl,pt"	35000000	68915888	105	3.74263	5.5	0	2005	March	Fri	33915888
409	The English Patient	11/14/96	"181,074,910,752"	en	"de,it,ar,en"	27000000	231976425	162	29.381878	7	1	1996	November	Thu	204976425
2118	L.A. Confidential	9/19/97	"80,18,9648,53"	en	en	35000000	126216940	138	24.860326	7.7	1	1997	September	Fri	91216940
11459	Sky High	7/29/05	"12,35,10751"	en	en	35000000	86369815	100	11.041659	5.8	0	2005	July	Fri	51369815
10806	In & Out	9/10/97	"3,510,749"	en	en	35000000	83953919	90	11.897925	6.3	0	1997	September	Wed	48953919
9348	Species	7/7/95	"878,27,28"	en	en	35000000	113374103	108	23.607071	5.5	0	1995	July	Fri	78374103
377	A Nightmare on Elm Street	11/14/84	27	en	en	1800000	25504513	91	38.204158	7.2	0	1984	November	Wed	23704513
8843	The Cell	8/17/00	"27,878,53"	en	en	33000000	104155843	107	25.413955	6	0	2000	August	Thu	71155843
9313	The Man in the Iron Mask	3/12/98	"28,12,18"	en	en	29635496	83953919	132	28.98027	6.3	1	1998	March	Thu	54318423
39486	Secretariat	8/20/10	18	en	en	35000000	60251371	123	9.525037	6.8	1	2010	August	Fri	25251371
1273	TMNT	3/23/07	"12,16,35,10751"	en	en	34000000	95608995	90	18.39217	6	0	2007	March	Fri	61608995
13920	Radio	10/24/03	18	en	en	32000000	52277485	109	9.254647	6.8	0	2003	October	Fri	20277485
50544	Friends with Benefits	7/21/11	"10749,35"	en	en	35000000	150483765	109	40.526587	6.5	0	2011	July	Thu	115483765
325133	Neighbors 2: Sorority Rising	5/4/16	35	en	en	35000000	108758521	91	50.179171	5.6	0	2016	May	Wed	73758521
140823	Saving Mr. Banks	11/16/13	"35,18,36"	en	en	35000000	112544580	125	31.957947	7.3	1	2013	November	Sat	77544580
1883	Malcolm X	11/18/92	"18,36"	en	"ar,en"	34000000	48169908	202	19.822791	7.2	1	1992	November	Wed	14169908
89492	This Is 40	12/20/12	35	en	en	35000000	88058786	134	38.429648	5.6	1	2012	December	Thu	53058786
22949	Old Dogs	11/24/09	"3,510,751"	en	"en,uk"	35000000	92219310	88	13.707843	5.2	0	2009	November	Tue	57219310
12437	Underworld: Rise of the Lycans	1/22/09	"14,28,12,878,53"	en	en	35000000	91353501	92	51.927471	6.2	0	2009	January	Thu	56353501
2959	License to Wed	7/4/07	35	en	en	35000000	69307224	91	14.503568	5.2	0	2007	July	Wed	34307224
9957	The Benchwarmers	4/7/06	35	en	"en,es"	29635496	83953919	80	6.74556	5.2	0	2006	April	Fri	54318423
11648	Must Love Dogs	7/21/05	"3,510,749"	en	"en,hy"	30000000	58405313	98	11.120167	5.8	0	2005	July	Thu	28405313
9366	Donnie Brasco	2/27/97	"80,18,53"	en	"ja,en,it"	35000000	41954997	127	40.370442	7.4	1	1997	February	Thu	6954997
1576	Resident Evil	3/15/02	"27,28,878"	en	en	33000000	102984862	100	40.715623	6.4	0	2002	March	Fri	69984862
609	Poltergeist	6/4/82	27	en	en	10700000	122200000	114	36.230204	7	0	1982	June	Fri	111500000
5516	The Ladykillers	3/25/04	"35,80,53"	en	"en,vi"	29635496	83953919	104	23.666229	6	0	2004	March	Thu	54318423
13051	Max Payne	10/15/08	28	en	"en,ru,es"	35000000	85416905	100	25.903237	5.2	0	2008	October	Wed	50416905
49530	In Time	10/27/11	"28,53,878"	en	en	40000000	173930596	109	60.231382	6.7	0	2011	October	Thu	133930596
34806	The Back-Up Plan	4/23/10	"3,510,749"	en	en	35000000	77477008	106	18.38292	5.7	0	2010	April	Fri	42477008
49022	Something Borrowed	5/5/11	"35,18,10749"	en	en	35000000	59901913	112	14.029012	5.9	0	2011	May	Thu	24901913
11469	Black Knight	11/21/01	"12,35,14"	en	en	29635496	83953919	95	15.913783	5.1	0	2001	November	Wed	54318423
23479	The Bad News Bears	4/7/76	"3,510,751"	en	"en,es"	35000000	35323292	102	6.889633	6.9	0	1976	April	Wed	323292
11667	Street Fighter	12/22/94	"28,12,53"	en	"en,ja"	35000000	99423521	102	19.286099	4.1	0	1994	December	Thu	64423521
423	The Pianist	9/24/02	"1,810,752"	en	"en,de,ru"	35000000	120072577	150	50.587541	8	1	2002	September	Tue	85072577
2447	The Nativity Story	12/1/06	"18,36"	en	"en,pt"	35000000	83953919	101	3.721272	6.4	0	2006	December	Fri	48953919
10066	House of Wax	4/30/05	27	en	"en,ru"	40000000	68766121	113	17.157738	5.5	0	2005	April	Sat	28766121
2288	Closer	12/1/04	"1,810,749"	en	en	27000000	115505027	104	22.636908	6.7	0	2004	December	Wed	88505027
88794	J. Edgar	11/9/11	"18,80,36"	en	en	35000000	84606030	137	28.069419	6	1	2011	November	Wed	49606030
13515	Mirrors	8/15/08	"27,9648,53"	en	en	35000000	72436439	110	19.774543	6	0	2008	August	Fri	37436439
11979	Queen of the Damned	2/10/02	"18,14,27"	en	en	35000000	45479110	101	11.644243	5.4	0	2002	February	Sun	10479110
169	Predator 2	11/20/90	"878,28,53"	en	en	35000000	57120318	108	27.934978	5.9	0	1990	November	Tue	22120318
8090	Untraceable	1/22/08	18	en	en	35000000	32483410	101	12.677505	5.9	0	2008	January	Tue	-2516590
11622	Blast from the Past	2/12/99	"3,510,749"	en	"la,en,fr,de"	35000000	40263020	112	8.737058	6.3	0	1999	February	Fri	5263020
3604	Flash Gordon	9/1/80	878	en	en	35000000	27107960	111	12.343507	6.1	0	1980	September	Mon	-7892040
9541	Jersey Girl	3/25/04	"3,510,749"	en	en	35000000	36098382	102	14.699342	5.8	0	2004	March	Thu	1098382
94348	Alex Cross	10/18/12	"28,53,80,9648"	en	"en,de"	45000000	30353232	101	14.513243	5.1	0	2012	October	Thu	-14646768
8197	Midnight in the Garden of Good and Evil	11/21/97	"80,18,9648,53"	en	en	35000000	25105255	155	5.525544	6.3	1	1997	November	Fri	-9894745
336004	Heist	11/13/15	"80,28,53"	en	en	8900000	4100000	93	15.079993	5.6	0	2015	November	Fri	-4800000
35019	Nanny McPhee and the Big Bang	3/26/10	"35,14"	en	en	35000000	93246388	109	23.835055	6	0	2010	March	Fri	58246388
10410	Hoffa	12/25/92	"80,36"	en	"en,it,la"	35000000	83953919	140	5.926966	6.1	1	1992	December	Fri	48953919
8836	The X Files: I Want to Believe	7/24/08	"18,9648,878,53"	en	en	30000000	68369434	104	25.454549	5.5	0	2008	July	Thu	38369434
14442	Ella Enchanted	4/9/04	"10751,14,35"	en	en	31000000	27388767	96	22.71592	5.9	0	2004	April	Fri	-3611233
321741	Concussion	11/12/15	18	en	en	35000000	50363790	123	35.120736	7	1	2015	November	Thu	15363790
59965	Abduction	9/22/11	"53,28,9648"	en	en	35000000	82087155	106	19.893646	5.6	0	2011	September	Thu	47087155
14175	Valiant	3/25/05	"16,10751,12"	en	en	35000000	19478106	76	14.051852	5.2	0	2005	March	Fri	-15521894
11004	Wonder Boys	2/22/00	"35,18"	en	en	35000000	83953919	111	9.011729	6.9	0	2000	February	Tue	48953919
11918	Superhero Movie	3/27/08	"28,35,878"	en	en	35000000	25871834	85	19.088655	4.9	0	2008	March	Thu	-9128166
98357	Broken City	1/18/13	"53,80,18"	en	en	56000000	19701164	109	29.490057	5.7	0	2013	January	Fri	-36298836
10012	Cursed	2/25/05	"27,35"	en	en	35000000	19294901	97	11.195593	5.1	0	2005	February	Fri	-15705099
49526	Premium Rush	8/24/12	"80,28,53"	en	"zh,en"	35000000	31083599	91	17.709888	6.2	0	2012	August	Fri	-3916401
268920	Hot Pursuit	5/8/15	"28,35,80"	en	"es,en"	35000000	51680201	87	18.262017	5.4	0	2015	May	Fri	16680201
9093	The Four Feathers	9/8/02	"10752,12,18,10749"	en	en	35000000	29882645	132	10.10364	6.5	1	2002	September	Sun	-5117355
119283	Parker	1/23/13	"28,80"	en	en	35000000	46216641	118	28.670477	5.7	0	2013	January	Wed	11216641
11823	Wimbledon	9/13/04	"3,510,749"	en	en	31000000	41512007	98	16.736734	6	0	2004	September	Mon	10512007
35169	Furry Vengeance	4/2/10	35	en	en	35000000	39340177	92	13.668633	4.6	0	2010	April	Fri	4340177
118957	Bait	9/5/12	"28,27,53"	en	en	30000000	83953919	93	9.780588	5.3	0	2012	September	Wed	53953919
849	Krull	7/29/83	"14,28,12"	en	en	27000000	16519460	117	9.904881	5.8	0	1983	July	Fri	-10480540
4515	Lions for Lambs	10/22/07	"28,12,18,36"	en	en	35000000	63215872	92	9.789027	6	0	2007	October	Mon	28215872
18886	Flight of the Intruder	1/18/91	"28,12,18,53"	en	en	35000000	83953919	115	6.81729	5.7	0	1991	January	Fri	48953919
6575	Walk Hard: The Dewey Cox Story	12/21/07	"3,510,402"	en	en	35000000	18317151	96	10.73522	6.6	0	2007	December	Fri	-16682849
6440	The Shipping News	12/18/01	"1,810,749"	en	en	29635496	83953919	111	11.1399	6.4	0	2001	December	Tue	54318423
13496	American Outlaws	8/17/01	"28,37"	en	en	35000000	13678913	94	6.727949	5.7	0	2001	August	Fri	-21321087
18320	The Young Victoria	3/4/09	"18,36,10749"	en	"en,hu"	35000000	27409889	105	16.343317	7	0	2009	March	Wed	-7590111
22787	Whiteout	9/9/09	"28,80,9648,53"	en	"en,ru"	40000000	12206028	101	14.818718	5.3	0	2009	September	Wed	-27793972
8967	The Tree of Life	5/18/11	"18,14"	en	en	32000000	54674226	139	43.862456	6.5	1	2011	May	Wed	22674226
37498	Knock Off	9/4/98	"28,12,53"	en	"en,it"	33000000	83953919	91	2.706207	4.7	0	1998	September	Fri	50953919
144336	Sabotage	3/28/14	"28,18,53,80"	en	en	35000000	17508518	110	27.903999	5.5	0	2014	March	Fri	-17491482
9616	The Order	9/5/03	"18,14,27,9648,10749,53"	en	en	35000000	11560806	102	3.746806	4.8	0	2003	September	Fri	-23439194
13056	Punisher: War Zone	12/5/08	"28,80"	en	"ru,en"	20500000	10089373	102	17.112498	5.6	0	2008	December	Fri	-10410627
14113	Zoom	8/11/06	"10751,14,35"	en	en	35000000	12506188	83	10.304172	4.9	0	2006	August	Fri	-22493812
285783	The Walk	9/30/15	"12,18,53"	en	"fr,en"	35000000	61181942	123	37.335721	6.9	1	2015	September	Wed	26181942
49478	Warriors of Virtue	5/2/97	"14,10751,28"	en	"en,zh"	29635496	83953919	103	0.912395	4.7	0	1997	May	Fri	54318423
9726	A Good Year	9/9/06	"35,18,10749"	en	"en,fr,ru"	35000000	42064105	118	16.782471	6.5	0	2006	September	Sat	7064105
20763	Radio Flyer	2/21/92	18	en	en	35000000	4651977	114	3.503408	6.6	0	1992	February	Fri	-30348023
9702	Bound by Honor	2/5/93	"28,80,18,53"	en	en	35000000	83953919	180	9.122828	7.7	1	1993	February	Fri	48953919
9311	Smilla's Sense of Snow	2/13/97	"28,80,18,9648,53"	en	"en,iu"	35000000	83953919	121	5.419181	6.6	1	1997	February	Thu	48953919
9280	Femme Fatale	11/6/02	"53,80,10749"	en	"en,fr,es"	35000000	16838910	114	9.07278	6.2	0	2002	November	Wed	-18161090
26843	Lion of the Desert	4/17/81	"28,36,10752"	en	"en,fr,es"	35000000	83953919	173	2.864979	7.4	1	1981	April	Fri	48953919
11876	The Horseman on the Roof	9/20/95	"10752,12,18,10749"	en	"fr,it"	35000000	15000000	135	2.877488	6.7	1	1995	September	Wed	-20000000
22267	Ride with the Devil	11/24/99	"18,10752,10749,37"	en	en	38000000	635096	138	5.516207	6.6	1	1999	November	Wed	-37364904
45958	Biutiful	10/20/10	18	es	"cn,zh,es,wo"	29635496	25147786	148	13.930763	7	1	2010	October	Wed	-4487710
1969	Bandidas	1/18/06	"28,35,37,80"	es	"en,es"	35000000	10496317	93	20.27704	5.8	0	2006	January	Wed	-24503683
310706	Black Water Transit	5/13/09	"18,80"	en	en	29635496	83953919	100	0.126738	0	0	2009	May	Wed	54318423
198663	The Maze Runner	9/10/14	"28,9648,878,53"	en	en	34000000	348319861	113	131.815575	7	0	2014	September	Wed	314319861
239573	Unfinished Business	3/5/15	35	en	en	35000000	14431253	91	16.832312	5	0	2015	March	Thu	-20568747
10436	The Age of Innocence	9/17/93	"1,810,749"	en	"en,it"	34000000	32255440	139	9.133747	7	1	1993	September	Fri	-1744560
1381	The Fountain	9/6/06	"18,12,878,10749"	en	en	35000000	15304890	96	24.606012	6.8	0	2006	September	Wed	-19695110
2162	Chill Factor	9/1/99	"28,35,53"	en	en	70000000	11263966	101	3.276912	5.3	0	1999	September	Wed	-58736034
127493	Stolen	5/17/12	"28,80,18,53"	en	"sv,en"	35000000	2106557	96	16.830184	5.1	0	2012	May	Thu	-32893443
12429	Ponyo	7/19/08	"1,610,751"	ja	ja	41677699	187479518	100	39.58676	7.5	0	2008	July	Sat	145801819
228205	The Longest Ride	4/9/15	"1,810,749"	en	en	34000000	63013281	128	41.946523	7.3	1	2015	April	Thu	29013281
2900	The Astronaut's Wife	8/26/99	"18,878,53"	en	en	75000000	19598588	109	20.697556	5.4	0	1999	August	Thu	-55401412
21311	I Dreamed of Africa	5/5/00	"10749,18,12"	en	en	34000000	83953919	114	1.656695	5.3	0	2000	May	Fri	49953919
77875	Playing for Keeps	11/29/12	"3,510,749"	en	en	35000000	83953919	106	17.932561	5.4	0	2012	November	Thu	48953919
192136	Mandela: Long Walk to Freedom	12/6/13	"18,36"	en	"en,af,xh"	35000000	27330000	141	15.50957	6.5	1	2013	December	Fri	-7670000
18254	Reds	12/25/81	"18,36"	en	"de,fi,fr,ru,en"	32000000	40382659	195	4.602185	7.1	1	1981	December	Fri	8382659
881	A Few Good Men	12/11/92	18	en	en	40000000	243240178	138	40.379966	7.1	1	1992	December	Fri	203240178
10877	Exit Wounds	3/13/01	"28,80,53"	en	it	50000000	79958599	101	12.601306	5.3	0	2001	March	Tue	29958599
9600	Big Momma's House	5/31/00	"80,35"	en	en	30000000	173959438	98	24.389194	5.6	0	2000	May	Wed	143959438
202575	Thunder and the House of Magic	12/24/13	"10751,14,16,12"	en	"de,fr,en"	34000000	83953919	85	12.867326	6.3	0	2013	December	Tue	49953919
71469	The Darkest Hour	12/22/11	"27,28,53,878"	en	en	30000000	64626786	89	23.328823	4.8	0	2011	December	Thu	34626786
85446	Step Up Revolution	7/26/12	"10402,18,10749"	en	en	33000000	140470746	99	29.775441	6.7	0	2012	July	Thu	107470746
326	Snakes on a Plane	8/6/06	"28,80,27,53"	en	"en,th"	33000000	62022014	105	19.642328	5.1	0	2006	August	Sun	29022014
10685	The Watcher	9/8/00	"9648,53"	en	"vi,en"	33000000	83953919	96	7.339908	4.9	0	2000	September	Fri	50953919
7220	The Punisher	4/15/04	"28,80,18"	en	en	33000000	54700105	124	35.099611	6.1	1	2004	April	Thu	21700105
9763	Goal!: The Dream Begins	6/6/05	18	en	"en,es"	30000000	27610873	118	16.541791	6.6	0	2005	June	Mon	-2389127
72387	Safe	4/16/12	"28,80,53"	en	"en,zh,ru"	30000000	40346186	94	31.92695	6.3	0	2012	April	Mon	10346186
12596	Pushing Tin	4/23/99	"35,18"	en	en	33000000	83953919	124	9.060642	5.7	1	1999	April	Fri	50953919
1892	Return of the Jedi	5/23/83	"12,28,878"	en	en	32350000	572700000	135	46.509071	7.9	1	1983	May	Mon	540350000
13460	Doomsday	3/14/08	"28,53,878"	en	en	30000000	22211426	108	21.538222	5.8	0	2008	March	Fri	-7788574
8055	The Reader	12/10/08	"1,810,749"	en	"en,de,el,la"	32000000	113019290	124	33.923786	7.2	1	2008	December	Wed	81019290
50647	Wanderlust	2/23/12	35	en	en	35000000	24159934	98	20.908494	5.3	0	2012	February	Thu	-10840066
10719	Elf	10/9/03	"35,10751,14"	en	en	32000000	173398518	97	16.901954	6.4	0	2003	October	Thu	141398518
9294	Phenomenon	7/5/96	"18,14,10749,878"	en	en	32000000	152036382	123	15.039407	6.2	1	1996	July	Fri	120036382
11888	Snow Dogs	1/18/02	"12,35,10751"	en	en	33000000	83953919	99	13.655735	5.3	0	2002	January	Fri	50953919
9647	Scrooged	11/22/88	"14,35,18"	en	en	29635496	60328000	101	21.620317	6.7	0	1988	November	Tue	30692504
9353	Nacho Libre	6/16/06	"3,510,751"	en	"es,en"	32000000	80197993	92	14.642055	5.6	0	2006	June	Fri	48197993
55721	Bridesmaids	4/28/11	"3,510,749"	en	en	32500000	288383523	125	17.107065	6.5	1	2011	April	Thu	255883523
109414	This Is the End	6/12/13	"28,35"	en	en	32000000	126041322	107	38.21708	6.3	0	2013	June	Wed	94041322
10307	Stigmata	9/10/99	27	en	"en,it,pt"	29000000	50041732	103	14.993169	6	0	1999	September	Fri	21041732
11978	Men of Honor	9/13/00	18	en	en	32000000	48814909	129	24.147269	7	1	2000	September	Wed	16814909
22907	Takers	8/26/10	"28,80,18,53"	en	en	32000000	69055695	107	18.47242	6	0	2010	August	Thu	37055695
87567	The Big Wedding	4/25/13	35	en	"en,es,la"	35000000	21819348	90	18.84332	5.7	0	2013	April	Thu	-13180652
38322	"Big Mommas: Like Father, Like Son"	2/16/11	"80,35,28"	en	en	32000000	83615414	107	15.901137	5.3	0	2011	February	Wed	51615414
45612	Source Code	3/30/11	"538,789,648"	en	en	32000000	147332697	93	59.19888	7.1	0	2011	March	Wed	115332697
7305	Alive	1/15/93	"28,12,18,53"	en	"en,pt"	32000000	36733909	120	14.48851	6.7	1	1993	January	Fri	4733909
3594	The Number 23	2/23/07	"53,18,9648"	en	en	30000000	77566815	101	23.197408	6.3	0	2007	February	Fri	47566815
157841	The Young and Prodigious T.S. Spivet	10/16/13	"12,18,10751"	en	en	33000000	9494789	105	10.651202	6.7	0	2013	October	Wed	-23505211
11519	1941	12/13/79	"28,35"	en	"en,de,ja"	35000000	31755742	113	10.032626	5.6	0	1979	December	Thu	-3244258
12920	Dreamer: Inspired By a True Story	9/10/05	"1,810,751"	en	en	29635496	83953919	106	6.048743	6.3	0	2005	September	Sat	54318423
59	A History of Violence	9/23/05	"18,53,80"	en	en	32000000	60740827	96	34.628738	6.9	0	2005	September	Fri	28740827
9335	Transporter 2	8/2/05	"28,53,80"	en	"en,fr,it"	32000000	85167639	87	47.5612	6.2	0	2005	August	Tue	53167639
12106	The Quick and the Dead	2/9/95	"28,37"	en	en	32000000	18552460	107	16.473355	6.3	0	1995	February	Thu	-13447540
11141	Laws of Attraction	4/4/04	"28,35,10749,53"	en	en	28000000	30016165	90	6.201404	5.6	0	2004	April	Sun	2016165
8649	Bringing Out the Dead	10/22/99	18	en	en	32000000	83953919	121	15.560918	6.6	1	1999	October	Fri	51953919
31867	Repo Men	3/18/10	"28,878,53,80"	en	en	32000000	18409891	111	25.799697	6.2	0	2010	March	Thu	-13590109
10253	Dragon Wars: D-War	2/8/07	"14,18,27,28,53,878"	ko	"en,ko"	70000000	53587404	90	4.822033	4	0	2007	February	Thu	-16412596
3587	Bogus	9/6/96	"14,35,10751"	en	en	32000000	83953919	110	3.379454	5.4	0	1996	September	Fri	51953919
124459	The Incredible Burt Wonderstone	3/14/13	35	en	en	30000000	27437881	100	26.9385	5.3	0	2013	March	Thu	-2562119
